date,service_type,region,provider,cpu_hours,storage_gb,data_transfer_gb,cost_usd,team
12/24/2024,VM,southeastasia,AWS,,52.8312,1.4901,1.6552,Engineering
12/24/2024,Database,westeurope,AWS,7.8758,198.413,4.0519,1.4463,Engineering
12/25/2024,VM,westeurope,AWS,8.4272,40.7384,4.5162,3.564,QA
12/25/2024,Storage,westeurope,AWS,0.3975,840.3516,2.174,1.8359,Engineering
12/25/2024,Networking,westeurope,AWS,2.197,12.479,23.2055,4.3003,Engineering
12/25/2024,Storage,westeurope,Azure,0.4198,933.2813,2.1652,3.4864,Data
12/26/2024,VM,southeastasia,AWS,14.7411,52.1889,9.2527,2.1531,Engineering
12/26/2024,VM,westeurope,AWS,11.7681,36.7289,5.1708,2.0649,Data
12/26/2024,Database,southeastasia,AWS,5.49,216.1526,3.144,1.4154,QA
12/26/2024,Database,eastus,Azure,5.6475,171.7179,5.1305,2.1331,DevOps
12/26/2024,Storage,southeastasia,AWS,0.4728,928.8828,2.3946,3.845,Engineering
12/27/2024,VM,southeastasia,Azure,9.7599,46.9963,5.0031,3.0648,Engineering
12/27/2024,Database,eastus,AWS,5.2603,200.3773,6.3011,2.8325,Data
12/27/2024,Storage,eastus,AWS,0.5091,722.7924,2.1997,1.6123,Data
12/27/2024,Database,southeastasia,AWS,3.137,175.8692,5.3387,2.1523,Engineering
12/28/2024,Storage,eastus,Azure,0.3108,683.0171,0.4301,3.4877,Engineering
12/28/2024,Storage,eastus,AWS,0.3168,636.0388,1.0611,1.3555,DevOps
12/28/2024,Storage,eastus,Azure,0.3756,748.4414,0.0329,2.324,QA
12/28/2024,Database,eastus,AWS,6.1072,215.7864,3.4871,2.5165,Engineering
12/28/2024,VM,westeurope,AWS,8.0938,49.525,11.1225,3.7084,Data
12/28/2024,Storage,eastus,AWS,0.3537,1004.8186,0.4864,3.7762,QA
12/29/2024,VM,eastus,AWS,7.8238,57.3946,7.5788,3.4512,QA
12/29/2024,Storage,eastus,Azure,0.2624,963.1662,0.1395,2.9482,Data
12/29/2024,VM,southeastasia,AWS,11.844,45.2867,4.2434,2.2109,Engineering
12/30/2024,VM,eastus,Azure,9.7389,47.9182,9.3096,3.7251,Engineering
12/30/2024,VM,eastus,Azure,13.6224,53.687,7.7814,3.1075,DevOps
12/30/2024,Database,eastus,Azure,3.7836,163.9479,6.3243,2.4022,Data
